,Time / Date,Active Time/Date,Area,Description,Device
1256,2023-09-03 오전 11:04,2023-09-03 오전 11:04,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
1257,2023-09-03 오전 11:04,2023-09-03 오전 11:04,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
1258,2023-09-03 오전 11:04,2023-09-03 오전 11:04,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
1259,2023-09-03 오전 11:04,2023-09-03 오전 11:04,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
1262,2023-09-03 오전 11:03,2023-09-03 오전 11:03,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
1263,2023-09-03 오전 11:03,2023-09-03 오전 11:03,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
1264,2023-09-03 오전 11:03,2023-09-03 오전 11:03,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
1265,2023-09-03 오전 11:03,2023-09-03 오전 11:03,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
1268,2023-09-03 오전 11:03,2023-09-03 오전 11:03,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
1269,2023-09-03 오전 11:02,2023-09-03 오전 11:02,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
1270,2023-09-03 오전 11:02,2023-09-03 오전 11:02,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
1271,2023-09-03 오전 11:02,2023-09-03 오전 11:02,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
1272,2023-09-03 오전 11:02,2023-09-03 오전 11:02,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
1273,2023-09-03 오전 11:02,2023-09-03 오전 11:02,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
1274,2023-09-03 오전 11:02,2023-09-03 오전 11:02,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
1277,2023-09-03 오전 11:02,2023-09-03 오전 11:02,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
1278,2023-09-03 오전 11:02,2023-09-03 오전 11:02,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
1290,2023-09-03 오전 11:01,2023-09-03 오전 11:01,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
1291,2023-09-03 오전 11:01,2023-09-03 오전 11:01,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
1292,2023-09-03 오전 11:00,2023-09-03 오전 11:00,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
1293,2023-09-03 오전 11:00,2023-09-03 오전 11:00,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
1322,2023-09-03 오전 10:00,2023-09-03 오전 10:00,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
1323,2023-09-03 오전 10:00,2023-09-03 오전 10:00,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
1324,2023-09-03 오전 10:00,2023-09-03 오전 10:00,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  ,                    
1325,2023-09-03 오전 10:00,2023-09-03 오전 10:00,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
1326,2023-09-03 오전 10:00,2023-09-03 오전 10:00,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
1440,2023-09-03 오전 6:37,2023-09-03 오전 6:37,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
1441,2023-09-03 오전 6:37,2023-09-03 오전 6:37,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
1442,2023-09-03 오전 6:37,2023-09-03 오전 6:37,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
1443,2023-09-03 오전 6:37,2023-09-03 오전 6:37,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
1444,2023-09-03 오전 6:36,2023-09-03 오전 6:36,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
1445,2023-09-03 오전 6:36,2023-09-03 오전 6:36,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
1659,2023-09-03 오전 1:16,2023-09-03 오전 1:16,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
1660,2023-09-03 오전 1:16,2023-09-03 오전 1:16,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
1661,2023-09-03 오전 1:15,2023-09-03 오전 1:15,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
1662,2023-09-03 오전 1:15,2023-09-03 오전 1:15,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
1663,2023-09-03 오전 1:15,2023-09-03 오전 1:14,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
1664,2023-09-03 오전 1:15,2023-09-03 오전 1:14,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
1665,2023-09-03 오전 1:14,2023-09-03 오전 1:14,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
1666,2023-09-03 오전 1:14,2023-09-03 오전 1:14,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
1667,2023-09-03 오전 1:14,2023-09-03 오전 1:14,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
1668,2023-09-03 오전 1:14,2023-09-03 오전 1:14,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
1669,2023-09-03 오전 1:14,2023-09-03 오전 1:14,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
1670,2023-09-03 오전 1:14,2023-09-03 오전 1:14,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
1671,2023-09-03 오전 1:13,2023-09-03 오전 1:13,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
1672,2023-09-03 오전 1:13,2023-09-03 오전 1:13,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
1673,2023-09-03 오전 1:13,2023-09-03 오전 1:13,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
1674,2023-09-03 오전 1:13,2023-09-03 오전 1:13,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
1675,2023-09-03 오전 1:12,2023-09-03 오전 1:12,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
1676,2023-09-03 오전 1:12,2023-09-03 오전 1:12,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
1677,2023-09-03 오전 1:12,2023-09-03 오전 1:12,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
1678,2023-09-03 오전 1:12,2023-09-03 오전 1:12,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
1686,2023-09-03 오전 1:11,2023-09-03 오전 1:10,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
1687,2023-09-03 오전 1:11,2023-09-03 오전 1:10,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
1688,2023-09-03 오전 1:10,2023-09-03 오전 1:10,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
1689,2023-09-03 오전 1:10,2023-09-03 오전 1:10,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
1690,2023-09-03 오전 1:10,2023-09-03 오전 1:10,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
1691,2023-09-03 오전 1:10,2023-09-03 오전 1:10,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
1692,2023-09-03 오전 1:09,2023-09-03 오전 1:09,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
1693,2023-09-03 오전 1:09,2023-09-03 오전 1:09,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
1694,2023-09-03 오전 1:09,2023-09-03 오전 1:09,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
1695,2023-09-03 오전 1:09,2023-09-03 오전 1:09,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
1696,2023-09-03 오전 1:08,2023-09-03 오전 1:08,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
1697,2023-09-03 오전 1:08,2023-09-03 오전 1:08,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
1698,2023-09-03 오전 1:08,2023-09-03 오전 1:08,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
1699,2023-09-03 오전 1:08,2023-09-03 오전 1:08,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
1700,2023-09-03 오전 1:07,2023-09-03 오전 1:07,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
1701,2023-09-03 오전 1:07,2023-09-03 오전 1:07,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
1702,2023-09-03 오전 1:06,2023-09-03 오전 1:06,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
1703,2023-09-03 오전 1:06,2023-09-03 오전 1:06,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
1704,2023-09-03 오전 1:06,2023-09-03 오전 1:06,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
1705,2023-09-03 오전 1:06,2023-09-03 오전 1:06,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
1710,2023-09-03 오전 1:06,2023-09-03 오전 1:06,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
1711,2023-09-03 오전 1:06,2023-09-03 오전 1:06,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
1715,2023-09-03 오전 1:04,2023-09-03 오전 1:04,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
1716,2023-09-03 오전 1:04,2023-09-03 오전 1:04,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
1717,2023-09-03 오전 1:03,2023-09-03 오전 1:03,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
1718,2023-09-03 오전 1:03,2023-09-03 오전 1:03,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
1719,2023-09-03 오전 1:03,2023-09-03 오전 1:03,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
1720,2023-09-03 오전 1:03,2023-09-03 오전 1:03,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
1721,2023-09-03 오전 1:02,2023-09-03 오전 1:02,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
1722,2023-09-03 오전 1:02,2023-09-03 오전 1:02,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
1723,2023-09-03 오전 1:01,2023-09-03 오전 1:01,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
1724,2023-09-03 오전 1:01,2023-09-03 오전 1:01,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
1725,2023-09-03 오전 1:00,2023-09-03 오전 1:00,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
1726,2023-09-03 오전 1:00,2023-09-03 오전 1:00,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
